StateYear,State,Year,Population,Alignment,Outcome,"Total domestic water use per capita, gallons/person/day","Residential co2 emissions, million metric tons","Residential co2 emissions, metric tons/person","Renewable energy total consumption, billion btu","Renewable energy total consumption, billion btu/person","Total energy consumption per capita in the residential sector, Million Btu/person","All petroleum products consumed by the residential sector, thousand barrels","All petroleum products consumed by the residential sector, thousand barrels/person"
Arizona2004,Arizona,2004,5652404.0,-0.1953671393622961,D,,2.2,0.3892149251893531,82440.0,0.014584944742095575,61.0,745.0,0.00013180232693912184
Arizona2005,Arizona,2005,5839077.0,-0.1953671393622961,D,280.0,2.1,0.35964588238860357,92072.0,0.015768245563468335,62.0,778.0,0.00013324023642777787
Arizona2006,Arizona,2006,6029141.0,-0.1953671393622961,D,,2.2,0.36489443521058806,95313.0,0.0158087196832849,62.0,841.0,0.00013948919091459296
Arizona2007,Arizona,2007,6167681.0,-0.1953671393622961,D,,2.3,0.3729116340485184,97104.0,0.015744004918542318,64.0,786.0,0.00012743849754875454
Arizona2008,Arizona,2008,6280362.0,-0.1958662573908956,D,,2.4,0.3821435770740604,111361.0,0.01773162120272685,61.0,1349.0,0.00021479653561371143
Arizona2009,Arizona,2009,6343154.0,-0.1958662573908956,D,,2.2,0.3468306145491659,95594.0,0.015070420803278622,59.0,1274.0,0.00020084645587983518
Arizona2010,Arizona,2010,6408312.0,-0.1958662573908956,D,273.0,2.3,0.3589088671088424,100031.0,0.015609570819897658,59.0,1196.0,0.00018663261089659804
Arizona2011,Arizona,2011,6467163.0,-0.1958662573908956,D,,2.4,0.37110553731211043,127975.0,0.01978842964063222,60.0,1368.0,0.00021153015626790294
Arizona2012,Arizona,2012,6549634.0,0.18835464699248844,R,,2.1,0.32062860306392693,114511.0,0.017483572364501588,58.0,829.0,0.0001265719580666645
Arizona2013,Arizona,2013,6624617.0,0.18835464699248844,R,,2.4,0.36228509512323503,119024.0,0.01796692548414497,59.0,1052.0,0.00015880163336235136
Arizona2014,Arizona,2014,6719993.0,0.18835464699248844,R,,2.0,0.2976193576392118,137981.0,0.020532908293208044,56.0,1006.0,0.00014970253689252356
Arizona2015,Arizona,2015,6817565.0,0.18835464699248844,R,,,,147409.0,0.021621942731752466,56.0,864.0,0.0001267314649731979
Arizona2016,Arizona,2016,6931071.0,0.1806937196286115,R,,,,,,,,
Arkansas1970,Arkansas,1970,1923322.0,0.1806937196286115,R,,,,56933.0,0.029601387599164364,75.0,6491.0,0.00337488990403063
Arkansas1971,Arkansas,1971,1972000.0,0.1806937196286115,R,,,,53579.0,0.027169878296146043,70.0,6844.0,0.0034705882352941177
Arkansas1972,Arkansas,1972,2018000.0,0.1806937196286115,R,,,,53917.0,0.026718037661050544,73.0,7477.0,0.003705153617443013
Arkansas1973,Arkansas,1973,2058000.0,0.1806937196286115,R,,,,81723.0,0.03970991253644315,74.0,6890.0,0.003347910592808552
Arkansas1974,Arkansas,1974,2100000.0,0.1806937196286115,R,,,,81339.0,0.038732857142857145,70.0,6096.0,0.002902857142857143
Arkansas1975,Arkansas,1975,2158000.0,0.1806937196286115,R,,,,71589.0,0.03317377201112141,78.0,5233.0,0.0024249304911955513
Arkansas1976,Arkansas,1976,2169000.0,0.1806937196286115,R,,,,62300.0,0.028722913785154448,78.0,5539.0,0.002553711387736284
Arkansas1977,Arkansas,1977,2207000.0,0.1806937196286115,R,,,,69746.0,0.03160217489805165,83.0,5466.0,0.0024766651563207973
Arkansas1978,Arkansas,1978,2241000.0,0.1806937196286115,R,,,,77088.0,0.03439892904953146,81.0,3998.0,0.001784024988844266
Arkansas1979,Arkansas,1979,2269000.0,0.1806937196286115,R,,,,80773.0,0.03559850154252975,77.0,3170.0,0.0013970912296165712
Arkansas1980,Arkansas,1980,2286435.0,0.17632865137211423,R,,3.0,1.3120862827939566,69996.0,0.030613597150148594,77.0,2203.0,0.0009635086936650287
Arkansas1981,Arkansas,1981,2293201.0,0.17632865137211423,R,,2.7,1.1773935211087034,68248.0,0.029761019640232148,64.0,1727.0,0.0007530957818350856
Arkansas1982,Arkansas,1982,2294257.0,0.17632865137211423,R,,2.8,1.2204386866859294,77652.0,0.033846251749477065,67.0,1648.0,0.0007183153413065755
Arkansas1983,Arkansas,1983,2305761.0,0.17632865137211423,R,,3.1,1.3444585106609055,95412.0,0.0413798307803801,69.0,2767.0,0.0012000376448382986
Arkansas1984,Arkansas,1984,2319768.0,0.23052908739149777,R,,2.9,1.2501250125012502,91646.0,0.03950653686058261,67.0,1817.0,0.0007832679819706109
Arkansas1985,Arkansas,1985,2327046.0,0.23052908739149777,R,190.0,2.7,1.1602692856093089,109251.0,0.046948362860038007,66.0,2026.0,0.0008706316935720223
Arkansas1986,Arkansas,1986,2331984.0,0.23052908739149777,R,,2.6,1.1149304626446837,91234.0,0.03912290993420195,66.0,2228.0,0.000955409642604752
Arkansas1987,Arkansas,1987,2342355.0,0.23052908739149777,R,,2.6,1.1099940017631829,86688.0,0.03700890770186415,68.0,1859.0,0.0007936457112606757
Arkansas1988,Arkansas,1988,2342656.0,0.19916624549229592,R,,2.7,1.1525379739919135,92546.0,0.03950473308927986,70.0,1824.0,0.0007786034313189815
Arkansas1989,Arkansas,1989,2346358.0,0.19916624549229592,R,,2.7,1.1507195406668547,119759.0,0.051040378322489574,72.0,1985.0,0.0008459919586013728
Arkansas1990,Arkansas,1990,2356586.0,0.19916624549229592,R,194.0,2.5,1.0608566799599082,110505.0,0.04689198696758786,72.0,1792.0,0.0007604220681952621
Arkansas1991,Arkansas,1991,2383144.0,0.19916624549229592,R,,2.6,1.0909957602226303,110143.0,0.04621751769930814,74.0,1617.0,0.0006785154401076896
Arkansas1992,Arkansas,1992,2415984.0,-0.2093652110278876,D,,2.5,1.034775064735528,112813.0,0.04669443175120365,69.0,1452.0,0.0006009973575983947
Arkansas1993,Arkansas,1993,2456303.0,-0.2093652110278876,D,,2.8,1.139924512570314,133803.0,0.054473328412659186,78.0,1646.0,0.0006701127670324061
Arkansas1994,Arkansas,1994,2494019.0,-0.2093652110278876,D,,2.6,1.0424940627958328,119609.0,0.0479583355219026,75.0,1605.0,0.000643539604148966
Arkansas1995,Arkansas,1995,2535399.0,-0.2093652110278876,D,158.0,2.7,1.0649211425893912,117506.0,0.0463461569559663,78.0,1450.0,0.0005719020950943027
Arkansas1996,Arkansas,1996,2572109.0,-0.18473983800842034,D,,2.9,1.1274794341919414,118019.0,0.04588413632548232,79.0,1440.0,0.0005598518569780674
Arkansas1997,Arkansas,1997,2601090.0,-0.18473983800842034,D,,2.7,1.038026365869693,124045.0,0.04768962242752077,76.0,1530.0,0.0005882149406594928
Arkansas1998,Arkansas,1998,2626289.0,-0.18473983800842034,D,,2.4,0.9138369768140521,114927.0,0.0437602259309619,80.0,1135.0,0.00043216873695164546
Arkansas1999,Arkansas,1999,2651860.0,-0.18473983800842034,D,,2.7,1.018153296177023,110822.0,0.0417902905884926,79.0,2936.0,0.0011071474361391627
Arkansas2000,Arkansas,2000,2678588.0,0.1765631743291615,R,81.0,2.9,1.0826599686103275,108634.0,0.04055644242414287,84.0,2598.0,0.00096991399946539
Arkansas2001,Arkansas,2001,2691571.0,0.1765631743291615,R,,2.7,1.0031316283315581,94001.0,0.03492421340547955,83.0,2729.0,0.0010139060050803044
Arkansas2002,Arkansas,2002,2705927.0,0.1765631743291615,R,,2.6,0.9608537111311577,108618.0,0.04014077245986311,84.0,2051.0,0.0007579657544346171
Arkansas2003,Arkansas,2003,2724816.0,0.1765631743291615,R,,2.5,0.9174931444912243,107905.0,0.039600839102530226,80.0,1701.0,0.000624262335511829
Arkansas2004,Arkansas,2004,2749686.0,-0.20835033527464591,D,,2.3,0.8364591447896232,112915.0,0.04106468884083492,78.0,1625.0,0.0005909765696883208
Arkansas2005,Arkansas,2005,2781097.0,-0.20835033527464591,D,188.0,2.2,0.7910547528547188,112547.0,0.04046856330433638,84.0,1476.0,0.000530725825097075
Arkansas2006,Arkansas,2006,2821761.0,-0.20835033527464591,D,,2.1,0.7442161118535553,100080.0,0.035467213559192294,80.0,1453.0,0.0005149266716777218
Arkansas2007,Arkansas,2007,2848650.0,-0.20835033527464591,D,,2.1,0.7371913011426465,121020.0,0.042483281554420514,82.0,1426.0,0.0005005879978235304
Arkansas2008,Arkansas,2008,2874554.0,-0.2219533882473594,D,,2.3,0.8001241236031746,125658.0,0.043713911792925095,82.0,1801.0,0.0006265319767866597
Arkansas2009,Arkansas,2009,2896843.0,-0.2219533882473594,D,,2.2,0.7594474398508998,130201.0,0.044945825507285,78.0,1778.0,0.0006137716127522271
Arkansas2010,Arkansas,2010,2921995.0,-0.2219533882473594,D,196.0,2.3,0.7871334482091858,131415.0,0.04497440960713485,86.0,1592.0,0.0005448332389343582
Arkansas2011,Arkansas,2011,2939493.0,-0.2219533882473594,D,,2.1,0.7144089133738369,126732.0,0.043113557337949096,84.0,1314.0,0.0004470158629396294
Arkansas2012,Arkansas,2012,2950685.0,0.2195232632422641,R,,1.6,0.542246969771426,118076.0,0.040016470751706806,75.0,1016.0,0.0003443268258048555
Arkansas2013,Arkansas,2013,2958663.0,0.2195232632422641,R,,2.2,0.7435791098884867,121601.0,0.04109998333706813,82.0,1352.0,0.0004569631620769246
Arkansas2014,Arkansas,2014,2966912.0,0.2195232632422641,R,,2.4,0.8089218689330859,122384.0,0.04124962250312783,83.0,1229.0,0.00041423540704948444
Arkansas2015,Arkansas,2015,2977853.0,0.2195232632422641,R,,,,121730.0,0.04087844497361018,77.0,1044.0,0.0003505881586498729
Arkansas2016,Arkansas,2016,2988248.0,0.22918847431672337,R,,,,,,,,
California1970,California,1970,19971071.0,0.22918847431672337,R,,,,521978.0,0.026136705437580187,52.0,5182.0,0.0002594753180738279
California1971,California,1971,20346000.0,0.22918847431672337,R,,,,533790.0,0.026235623709820112,57.0,5488.0,0.00026973360857170944
California1972,California,1972,20585000.0,0.22918847431672337,R,,,,472312.0,0.02294447413164926,58.0,4886.0,0.00023735729900412923
California1973,California,1973,20868000.0,0.22918847431672337,R,,,,553162.0,0.026507667241709793,57.0,4667.0,0.00022364385662258004
California1974,California,1974,21173000.0,0.22918847431672337,R,,,,645073.0,0.03046677372124876,54.0,4267.0,0.00020153025079110186
California1975,California,1975,21537000.0,0.22918847431672337,R,,,,578578.0,0.02686437293959233,57.0,3071.0,0.0001425918187305567
California1976,California,1976,21934000.0,0.22918847431672337,R,,,,422852.0,0.01927838059633446,55.0,3037.0,0.00013846083705662443
California1977,California,1977,22350000.0,0.22918847431672337,R,,,,338073.0,0.015126308724832215,52.0,3063.0,0.00013704697986577182
California1978,California,1978,22839000.0,0.22918847431672337,R,,,,576601.0,0.025246333026840054,52.0,4496.0,0.00019685625465213014
California1979,California,1979,23255000.0,0.22918847431672337,R,,,,559806.0,0.024072500537518814,55.0,5524.0,0.0002375403139109869
California1980,California,1980,23667902.0,0.19118120397828248,R,,30.4,1.2844399981037609,591928.0,0.02500973681570931,52.0,4413.0,0.00018645505630368082
California1981,California,1981,24285933.0,0.19118120397828248,R,,28.0,1.1529307933115025,503653.0,0.020738466172989935,49.0,3982.0,0.0001639632292488001
California1982,California,1982,24820009.0,0.19118120397828248,R,,30.8,1.240934280080237,702806.0,0.028316105767729575,50.0,3968.0,0.00015987101374540194
California1983,California,1983,25360026.0,0.19118120397828248,R,,28.7,1.1317023097689254,811004.0,0.031979620210168556,48.0,4764.0,0.00018785469699439581
California1984,California,1984,25844393.0,0.2115355930394651,R,,27.0,1.0447140313955139,696738.0,0.026958961659498057,48.0,4097.0,0.00015852568098620077
California1985,California,1985,26441109.0,0.2115355930394651,R,203.0,30.3,1.1459428573892267,594659.0,0.02248994170403367,49.0,4893.0,0.00018505275251503255
California1986,California,1986,27102237.0,0.2115355930394651,R,,26.6,0.9814687990515322,668070.0,0.02464999475873523,45.0,4024.0,0.0001484748288489987
California1987,California,1987,27777158.0,0.2115355930394651,R,,28.6,1.0296229729477724,524440.0,0.018880261256389152,47.0,4915.0,0.0001769439479733672
California1988,California,1988,28464249.0,0.1775882792481193,R,,28.5,1.0012559966012102,515854.0,0.01812287406563932,48.0,5382.0,0.0001890792903055338
California1989,California,1989,29218164.0,0.1775882792481193,R,,29.8,1.0199135031208668,742260.0,0.025404060296191095,49.0,5832.0,0.0001996018641007012
California1990,California,1990,29959515.0,0.1775882792481193,R,221.0,29.5,0.9846621348843598,672951.0,0.022462012485849656,46.0,5316.0,0.000177439454543907
California1991,California,1991,30470736.0,0.1775882792481193,R,,29.3,0.9615783484849201,658097.0,0.021597673256071006,45.0,6355.0,0.00020856076466285555
California1992,California,1992,30974659.0,-0.003914457944476483,D,,27.2,0.8781371895006173,642465.0,0.020741632700460075,44.0,4459.0,0.00014395638705820782
California1993,California,1993,31274928.0,-0.003914457944476483,D,,28.8,0.9208654293304848,822378.0,0.02629512048756755,43.0,4698.0,0.00015021617315953532
California1994,California,1994,31484435.0,-0.003914457944476483,D,,29.4,0.9337947465152225,635969.0,0.020199473168249646,44.0,4626.0,0.0001469297448088238
California1995,California,1995,31696582.0,-0.003914457944476483,D,197.0,26.8,0.8455170339817712,854511.0,0.026959089784507364,42.0,4525.0,0.00014275987234207147
California1996,California,1996,32018834.0,-0.15990073217531905,D,,27.0,0.8432536924986088,824930.0,0.025763898835291753,43.0,3817.0,0.00011921108682471073
California1997,California,1997,32486010.0,-0.15990073217531905,D,,26.8,0.8249705026871568,767360.0,0.023621244960523008,42.0,3515.0,0.00010820042227408044
California1998,California,1998,32987675.0,-0.15990073217531905,D,,32.3,0.9791535778135317,838185.0,0.02540903534426115,45.0,5731.0,0.00017373155276932976
California1999,California,1999,33499204.0,-0.15990073217531905,D,,32.0,0.9552465783963106,764491.0,0.02282116912389918,45.0,5350.0,0.00015970528732563318
California2000,California,2000,33987977.0,-0.1724493046467579,D,75.0,27.6,0.8120518617509951,741679.0,0.021821804810565806,42.0,5179.0,0.00015237741275392767
California2001,California,2001,34479458.0,-0.1724493046467579,D,,28.7,0.8323796737176089,615205.0,0.017842652863046746,41.0,3840.0,0.00011137066017685081
California2002,California,2002,34871843.0,-0.1724493046467579,D,,28.7,0.8230135700025949,684544.0,0.019630278789681405,41.0,4084.0,0.00011711454424705915
California2003,California,2003,35253159.0,-0.1724493046467579,D,,28.4,0.8056015632528137,768603.0,0.021802386560591632,42.0,5651.0,0.0001602976913359736
California2004,California,2004,35574576.0,0.18961533090373306,R,,29.4,0.8264328997202947,768882.0,0.021613244244991142,42.0,6896.0,0.00019384630192078748
California2005,California,2005,35827943.0,0.18961533090373306,R,298.0,28.2,0.7870951452613397,818762.0,0.0228526097632789,41.0,7824.0,0.00021837703604697596
California2006,California,2006,36021202.0,0.18961533090373306,R,,28.4,0.7884245506299318,896625.0,0.024891590236216992,42.0,6870.0,0.00019072100925449407
California2007,California,2007,36250311.0,0.18961533090373306,R,,28.6,0.7889587485194265,706216.0,0.019481653550503332,41.0,7067.0,0.0001949500516009366
California2008,California,2008,36604337.0,0.2260517107576624,R,,28.8,0.7867920131977804,678903.0,0.01854706451861155,41.0,8598.0,0.00023489019894008735
California2009,California,2009,36961229.0,0.2260517107576624,R,,28.3,0.7656671806015974,724125.0,0.019591475164421616,40.0,8419.0,0.00022777922238462363
California2010,California,2010,37332685.0,0.2260517107576624,R,180.0,28.9,0.7741205862905387,826146.0,0.022129295013203577,39.0,8578.0,0.00022977184737717096
California2011,California,2011,37676861.0,0.2260517107576624,R,,29.7,0.7882822297749273,936628.0,0.024859501963287227,40.0,7948.0,0.00021095175630475162
California2012,California,2012,38011074.0,-0.20663149375889775,D,,27.4,0.7208425628804911,803652.0,0.02114257545051213,38.0,6122.0,0.00016105832737059732
California2013,California,2013,38335203.0,-0.20663149375889775,D,,27.8,0.7251820213394983,848019.0,0.022121155847276978,37.0,6178.0,0.00016115735711638203
California2014,California,2014,38680810.0,-0.20663149375889775,D,,22.8,0.5894395696470679,853265.0,0.02205912957872392,35.0,4777.0,0.00012349793088614226
California2015,California,2015,38993940.0,-0.20663149375889775,D,,,,855828.0,0.02194771803003236,35.0,5321.0,0.00013645710077001707
California2016,California,2016,39250017.0,-0.22302634926247292,D,,,,,,,,
Colorado1970,Colorado,1970,2209596.0,-0.22302634926247292,D,,,,21329.0,0.009652895823489905,66.0,3353.0,0.0015174719722519411
Colorado1971,Colorado,1971,2303000.0,-0.22302634926247292,D,,,,25526.0,0.011083803734259661,66.0,3532.0,0.0015336517585757708
Colorado1972,Colorado,1972,2405000.0,-0.22302634926247292,D,,,,22935.0,0.009536382536382537,69.0,4022.0,0.0016723492723492723
Colorado1973,Colorado,1973,2496000.0,-0.22302634926247292,D,,,,23623.0,0.009464342948717949,71.0,3944.0,0.001580128205128205
Colorado1974,Colorado,1974,2541000.0,-0.22302634926247292,D,,,,24207.0,0.009526564344746163,67.0,3341.0,0.001314836678473042
Colorado1975,Colorado,1975,2586000.0,-0.22302634926247292,D,,,,24728.0,0.009562258313998453,64.0,3174.0,0.0012273781902552203
Colorado1976,Colorado,1976,2632000.0,-0.22302634926247292,D,,,,23636.0,0.008980243161094225,67.0,3367.0,0.0012792553191489362
Colorado1977,Colorado,1977,2696000.0,-0.22302634926247292,D,,,,23658.0,0.008775222551928783,64.0,3159.0,0.0011717359050445104
Colorado1978,Colorado,1978,2767000.0,-0.22302634926247292,D,,,,29391.0,0.010621973256234188,62.0,3864.0,0.0013964582580412
Colorado1979,Colorado,1979,2849000.0,-0.22302634926247292,D,,,,33170.0,0.011642681642681642,62.0,1478.0,0.0005187785187785187
Colorado1980,Colorado,1980,2889964.0,0.22569969729726738,R,,5.0,1.7301253579629365,28582.0,0.00989008859625933,62.0,1768.0,0.0006117723265756943
Colorado1981,Colorado,1981,2977898.0,0.22569969729726738,R,,4.4,1.477552286881552,28752.0,0.009655132580095087,64.0,2172.0,0.0007293735379788025
Colorado1982,Colorado,1982,3061564.0,0.22569969729726738,R,,5.0,1.6331522058660215,32043.0,0.010466219226512984,68.0,2487.0,0.0008123299071977591
Colorado1983,Colorado,1983,3133630.0,0.22569969729726738,R,,5.2,1.6594173530378507,35857.0,0.011442640005361195,69.0,3128.0,0.0009982033615966149
Colorado1984,Colorado,1984,3169992.0,0.25924891924017474,R,,5.2,1.6403826886629367,39837.0,0.012566908686204886,66.0,1472.0,0.00046435448417535437
Colorado1985,Colorado,1985,3208723.0,0.25924891924017474,R,227.0,5.0,1.5582523016165621,43210.0,0.01346641639057033,65.0,1531.0,0.0004771368547549913
Colorado1986,Colorado,1986,3237450.0,0.25924891924017474,R,,4.5,1.3899828568780985,44294.0,0.013681755702790777,60.0,1440.0,0.0004447945142009915
Colorado1987,Colorado,1987,3260480.0,0.25924891924017474,R,,4.8,1.4721758759446462,32433.0,0.009947308371773482,60.0,1548.0,0.0004747767199921484
Colorado1988,Colorado,1988,3262281.0,0.22320425493695975,R,,5.1,1.563323331129354,32649.0,0.010008028125106328,64.0,1480.0,0.00045367030001400863
Colorado1989,Colorado,1989,3275818.0,0.22320425493695975,R,,5.1,1.5568630491681772,30873.0,0.009424516258229243,65.0,1674.0,0.0005110174008446135
Colorado1990,Colorado,1990,3307618.0,0.22320425493695975,R,221.0,5.0,1.5116618666363528,27106.0,0.008195021311408996,65.0,1743.0,0.0005269653267094326
Colorado1991,Colorado,1991,3387119.0,0.22320425493695975,R,,5.7,1.6828461001813044,32617.0,0.009629717763090106,68.0,1941.0,0.0005730533825354232
Colorado1992,Colorado,1992,3495939.0,-0.18011784530565322,D,,5.4,1.544649377463394,28988.0,0.008291906695168308,65.0,1743.0,0.0004985784935034621
Colorado1993,Colorado,1993,3613734.0,-0.18011784530565322,D,,6.0,1.6603324981860867,33636.0,0.009307823984831202,67.0,1828.0,0.0005058479677806945
Colorado1994,Colorado,1994,3724168.0,-0.18011784530565322,D,,5.6,1.5036915627866412,29288.0,0.007864306873374133,63.0,1814.0,0.0004870886598026727
Colorado1995,Colorado,1995,3826653.0,-0.18011784530565322,D,218.0,6.0,1.5679498506919756,36531.0,0.009546462665938093,65.0,2238.0,0.0005848452943081068
Colorado1996,Colorado,1996,3919972.0,0.1764930973996753,R,,6.4,1.6326647231153693,35801.0,0.009132973398789584,67.0,2160.0,0.0005510243440514371
Colorado1997,Colorado,1997,4018293.0,0.1764930973996753,R,,6.2,1.5429437325750013,38515.0,0.00958491578389132,66.0,399.0,9.929589504797186e-05
Colorado1998,Colorado,1998,4116639.0,0.1764930973996753,R,,5.9,1.4332080126530404,31402.0,0.007628067459886573,63.0,213.0,5.1741238422897905e-05
Colorado1999,Colorado,1999,4226018.0,0.1764930973996753,R,,6.4,1.514428002909595,32395.0,0.00766560861785255,65.0,2033.0,0.00048106752029925096
Colorado2000,Colorado,2000,4326921.0,0.20424408025938073,R,120.0,6.8,1.5715563099025842,31999.0,0.0073953279942018816,68.0,2906.0,0.0006716092112613103
Colorado2001,Colorado,2001,4425687.0,0.20424408025938073,R,,7.2,1.626866066217516,30469.0,0.006884580857164097,68.0,2707.0,0.0006116564501737244
Colorado2002,Colorado,2002,4490406.0,0.20424408025938073,R,,7.5,1.6702275918925817,27040.0,0.006021727211303388,71.0,2710.0,0.0006035089032038529
Colorado2003,Colorado,2003,4528732.0,0.20424408025938073,R,,7.6,1.678173934779095,28791.0,0.006357408652134858,70.0,3835.0,0.0008468153999839249
Colorado2004,Colorado,2004,4575013.0,-0.24071101000150164,D,,7.2,1.5737660198998342,29092.0,0.00635888903485083,67.0,3282.0,0.0007173750107376744
Colorado2005,Colorado,2005,4631888.0,-0.24071101000150164,D,263.0,7.5,1.6192101363418114,35522.0,0.00766901099508451,70.0,3416.0,0.0007374962434324837
Colorado2006,Colorado,2006,4720423.0,-0.24071101000150164,D,,7.1,1.5041024925096755,42139.0,0.008926954215755664,68.0,2698.0,0.0005715589471536767
Colorado2007,Colorado,2007,4803868.0,-0.24071101000150164,D,,7.8,1.6236915752056469,50497.0,0.010511737624764044,71.0,3050.0,0.0006349050390227209
Colorado2008,Colorado,2008,4889730.0,0.2635386820949214,R,,8.0,1.6360821558654568,77269.0,0.015802304012695997,71.0,3617.0,0.0007397136447206697
Colorado2009,Colorado,2009,4972195.0,0.2635386820949214,R,,7.6,1.528499988435691,78225.0,0.01573248836781341,68.0,3238.0,0.0006512214424414167
Colorado2010,Colorado,2010,5048644.0,0.2635386820949214,R,232.0,7.8,1.5449693026483944,79776.0,0.015801470652317733,69.0,3241.0,0.0006419545525491598
Colorado2011,Colorado,2011,5118360.0,0.2635386820949214,R,,7.8,1.5239256324291375,105186.0,0.020550723278550162,69.0,3096.0,0.0006048812510257191
Colorado2012,Colorado,2012,5189867.0,-0.25493928842492497,D,,7.0,1.3487821556891535,106316.0,0.020485303380606862,65.0,2964.0,0.0005711129013518072
Colorado2013,Colorado,2013,5267603.0,-0.25493928842492497,D,,8.2,1.5566852703212446,121648.0,0.023093615824882778,69.0,3499.0,0.0006642489952261019
Colorado2014,Colorado,2014,5349648.0,-0.25493928842492497,D,,7.9,1.4767326747479461,130093.0,0.02431804858936513,66.0,2987.0,0.0005583544936040651
Colorado2015,Colorado,2015,5448819.0,-0.25493928842492497,D,,,,127911.0,0.02347499522373564,63.0,2697.0,0.0004949696438806281
Colorado2016,Colorado,2016,5540545.0,-0.2416495128186848,D,,,,,,,,
Connecticut1970,Connecticut,1970,3032217.0,-0.2416495128186848,D,,,,19293.0,0.006362671273197136,66.0,15388.0,0.00507483468366545
Connecticut1971,Connecticut,1971,3061000.0,-0.2416495128186848,D,,,,20206.0,0.006601110748121529,67.0,15086.0,0.0049284547533485785
Connecticut1972,Connecticut,1972,3070000.0,-0.2416495128186848,D,,,,22712.0,0.0073980456026058634,71.0,16059.0,0.0052309446254071666
Connecticut1973,Connecticut,1973,3069000.0,-0.2416495128186848,D,,,,21870.0,0.007126099706744868,71.0,15925.0,0.0051889866405995435
Connecticut1974,Connecticut,1974,3076000.0,-0.2416495128186848,D,,,,22509.0,0.0073176202860858255,69.0,14595.0,0.004744798439531859
Connecticut1975,Connecticut,1975,3085000.0,-0.2416495128186848,D,,,,22237.0,0.007208103727714749,66.0,13838.0,0.004485575364667747
Connecticut1976,Connecticut,1976,3086000.0,-0.2416495128186848,D,,,,23862.0,0.007732339598185353,71.0,15380.0,0.004983797796500324
Connecticut1977,Connecticut,1977,3089000.0,-0.2416495128186848,D,,,,24105.0,0.007803496277112334,71.0,15033.0,0.004866623502751699
Connecticut1978,Connecticut,1978,3095000.0,-0.2416495128186848,D,,,,26391.0,0.00852697899838449,72.0,14992.0,0.004843941841680129
Connecticut1979,Connecticut,1979,3100000.0,-0.2416495128186848,D,,,,29359.0,0.009470645161290323,79.0,18522.0,0.005974838709677419
Connecticut1980,Connecticut,1980,3107576.0,0.2179222648134752,R,,7.7,2.477815506362515,43748.0,0.014077853606798354,74.0,14163.0,0.004557571560599
Connecticut1981,Connecticut,1981,3128836.0,0.2179222648134752,R,,7.5,2.3970575638991627,42958.0,0.01372970651066403,74.0,13602.0,0.004347303597887521
Connecticut1982,Connecticut,1982,3139013.0,0.2179222648134752,R,,7.2,2.2937146166645377,41481.0,0.013214663335258567,71.0,12952.0,0.004126137738199874
Connecticut1983,Connecticut,1983,3162354.0,0.2179222648134752,R,,5.9,1.865698780085974,48199.0,0.015241494152773535,67.0,10020.0,0.003168525724823976
Connecticut1984,Connecticut,1984,3180014.0,0.28014876664065,R,,6.8,2.138355365731094,41112.0,0.012928244969990697,67.0,11984.0,0.0037685368680766816
Connecticut1985,Connecticut,1985,3201131.0,0.28014876664065,R,141.0,6.8,2.124249210669604,40389.0,0.012617103142608034,67.0,11997.0,0.0037477379088828294
Connecticut1986,Connecticut,1986,3223740.0,0.28014876664065,R,,7.7,2.388530092377177,35551.0,0.011027874456376754,71.0,13766.0,0.004270195487229119
Connecticut1987,Connecticut,1987,3247291.0,0.28014876664065,R,,8.0,2.4635919601908176,30809.0,0.009487600587689863,72.0,14289.0,0.0044002831898958235
Connecticut1988,Connecticut,1988,3271953.0,0.2292945528251781,R,,8.9,2.7200879719238023,34409.0,0.010516349104036642,78.0,16018.0,0.004895547093738816
Connecticut1989,Connecticut,1989,3283403.0,0.2292945528251781,R,,9.2,2.801971003863979,36042.0,0.010977025969702774,82.0,16755.0,0.005102937409754453
Connecticut1990,Connecticut,1990,3291967.0,0.2292945528251781,R,145.0,8.1,2.460534993212265,34712.0,0.010544455640047424,76.0,14437.0,0.004385523913210552
Connecticut1991,Connecticut,1991,3302895.0,0.2292945528251781,R,,7.8,2.361564627395058,35008.0,0.010599186471262331,75.0,13918.0,0.004213879036421079
Connecticut1992,Connecticut,1992,3300712.0,-0.20671842923587397,D,,9.3,2.8175739052665,39390.0,0.011933788831015854,81.0,16763.0,0.005078601223008854
Connecticut1993,Connecticut,1993,3309175.0,-0.20671842923587397,D,,8.9,2.6894920939509093,39678.0,0.011990299697054401,80.0,15757.0,0.004761609766784773
Connecticut1994,Connecticut,1994,3316121.0,-0.20671842923587397,D,,8.5,2.563235780600286,40824.0,0.012310769118497183,79.0,14869.0,0.0044838532731465465
Connecticut1995,Connecticut,1995,3324144.0,-0.20671842923587397,D,149.0,7.8,2.346468745036316,46227.0,0.013906437266255614,75.0,13329.0,0.00400975409007552
Connecticut1996,Connecticut,1996,3336685.0,-0.22050028696146026,D,,8.3,2.487498819936554,56334.0,0.0168832239183501,78.0,14151.0,0.004241035638665322
Connecticut1997,Connecticut,1997,3349348.0,-0.22050028696146026,D,,8.0,2.388524572543671,51004.0,0.015228038412252176,75.0,14031.0,0.004189173534670031
Connecticut1998,Connecticut,1998,3365352.0,-0.22050028696146026,D,,7.0,2.080020158366792,49471.0,0.014700096750651937,70.0,12374.0,0.003676881348518669
